Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio,Stress Level Category
22,1,14,0,11,3,1,4,5,5,1,5,4,0,0,4,0,0,0,3.9999600003999958,Medium
22,4,25,21,11,10,5,2,1,3,0,4,4,1,0,3,0,0,1,0.39999920000160005,High
23,0,10,0,10,3,3,5,2,3,1,2,2,1,0,1,0,0,1,1.6666611111296294,Low
25,2,38,7,4,5,1,2,3,5,0,4,3,1,1,2,0,0,1,1.9999800001999979,High
18,3,19,0,4,3,3,5,1,4,1,1,2,0,1,5,0,1,0,1.6666611111296294,High
18,1,20,7,5,1,5,4,4,3,1,1,4,0,0,3,0,0,1,0.7999984000032001,Low
26,2,6,35,10,5,5,3,1,5,1,2,1,1,1,2,0,1,0,0.5999988000024,High
27,0,55,7,5,5,3,5,1,4,0,3,3,0,0,5,0,0,1,1.6666611111296294,Medium
18,2,26,0,7,9,2,3,1,5,1,4,3,0,1,5,0,0,0,1.4999925000374998,Low
19,2,28,49,4,9,1,1,3,1,1,3,3,1,0,2,0,1,0,0.9999900000999989,High
19,0,-15,56,7,2,3,5,2,2,1,3,3,0,1,1,0,0,1,1.6666611111296294,Medium
18,3,7,0,8,9,2,2,3,3,1,3,2,1,1,1,0,0,1,0.9999950000249999,Medium
21,0,23,49,7,2,4,2,1,1,1,4,5,0,1,2,0,0,0,0.49999875000312505,High
23,4,43,7,10,10,3,5,1,5,1,4,1,1,1,4,0,0,1,1.6666611111296294,Medium
18,1,6,56,4,1,5,3,2,4,0,3,4,1,1,5,0,0,1,0.5999988000024,Medium
28,1,54,0,10,7,2,4,1,3,0,3,5,0,0,1,0,0,1,1.9999900000499997,Low
30,4,26,49,6,2,1,2,2,4,0,2,4,0,0,2,0,0,0,1.9999800001999979,Low
19,3,36,21,8,1,5,3,1,2,0,2,3,0,1,1,1,0,0,0.5999988000024,Low
18,4,5,14,4,5,1,1,1,3,1,3,5,0,0,5,0,0,1,0.9999900000999989,Medium
28,1,28,35,9,8,1,3,3,4,1,4,1,1,0,5,0,0,0,2.9999700002999967,Medium
23,4,6,56,10,7,4,2,5,4,0,4,3,1,0,2,0,1,0,0.49999875000312505,Low
27,3,28,14,11,6,3,1,3,3,1,1,3,0,0,4,0,0,0,0.3333322222259259,Medium
29,0,-9,7,9,7,1,2,5,2,1,5,5,0,1,3,0,0,1,1.9999800001999979,High
29,3,21,42,7,2,1,1,3,1,1,2,4,0,1,5,0,0,1,0.9999900000999989,Medium
21,4,6,7,8,2,2,4,2,3,1,3,3,0,1,3,1,0,0,1.9999900000499997,High
23,0,31,28,5,10,1,1,1,3,0,5,4,1,0,3,0,0,0,0.9999900000999989,High
18,3,-11,35,7,6,4,5,5,5,1,4,2,0,1,5,0,0,1,1.2499968750078125,Medium
20,3,48,42,6,8,1,4,1,2,1,5,4,0,1,2,0,0,0,3.9999600003999958,Low
18,3,18,56,9,0,5,3,1,3,1,1,3,0,1,2,0,1,0,0.5999988000024,Low
22,3,46,42,10,9,3,5,2,1,1,4,3,0,0,1,1,0,0,1.6666611111296294,Low
30,1,35,42,8,6,3,4,5,3,0,2,1,0,1,3,0,0,1,1.3333288889037036,Low
19,4,23,28,8,4,2,5,2,1,1,4,5,1,0,2,0,1,0,2.4999875000625,Medium
21,3,1,14,4,5,1,2,2,1,1,4,2,0,0,4,1,0,0,1.9999800001999979,High
26,1,-12,14,5,3,4,1,1,4,1,1,2,1,0,1,0,0,1,0.24999937500156252,Medium
21,0,16,42,9,6,4,1,1,2,0,2,5,1,1,2,0,0,1,0.24999937500156252,High
30,3,47,28,5,0,5,2,2,1,1,2,5,1,1,1,0,1,0,0.39999920000160005,Low
28,4,34,7,9,4,2,1,2,4,1,1,2,1,0,5,0,1,0,0.49999750001249993,Low
25,0,16,0,12,2,3,4,2,3,1,1,4,1,0,4,0,0,0,1.3333288889037036,Low
27,3,13,7,8,8,2,2,2,2,1,4,3,0,0,4,1,0,0,0.9999950000249999,Medium
26,1,25,49,12,5,1,1,1,2,1,3,2,1,1,3,0,0,0,0.9999900000999989,High
29,2,39,56,4,0,4,4,4,3,1,2,1,0,0,3,0,0,1,0.9999975000062501,Low
22,0,37,14,11,2,2,4,3,3,0,4,2,0,1,2,1,0,0,1.9999900000499997,Low
30,1,25,49,12,0,1,3,4,4,1,3,3,0,1,5,0,0,0,2.9999700002999967,High
23,1,44,28,10,5,3,1,1,5,1,4,1,1,0,5,0,1,0,0.3333322222259259,Medium
20,3,37,35,7,0,4,4,3,3,0,3,3,0,1,5,0,0,1,0.9999975000062501,Low
22,1,42,14,5,4,4,2,2,4,1,4,3,0,1,5,1,0,0,0.49999875000312505,High
29,2,48,14,7,1,2,2,3,4,1,1,2,1,0,2,1,0,0,0.9999950000249999,Low
20,1,27,7,4,1,2,5,4,2,1,4,3,1,1,5,0,1,0,2.4999875000625,Low
26,4,33,28,6,8,5,3,5,3,1,4,5,0,1,3,0,0,1,0.5999988000024,High
20,4,-12,56,4,5,3,2,4,3,1,4,2,1,0,3,0,0,1,0.6666644444518518,Low
26,1,38,49,10,6,3,4,5,3,1,1,1,0,0,5,0,0,1,1.3333288889037036,High
24,3,28,56,12,6,3,4,3,2,0,2,2,1,1,2,1,0,0,1.3333288889037036,Low
25,3,58,49,4,7,5,2,1,3,1,2,2,1,0,1,0,0,0,0.39999920000160005,Low
24,0,31,21,5,6,2,3,1,2,0,2,2,1,1,2,0,0,1,1.4999925000374998,Low
27,4,23,42,12,2,3,3,1,4,1,1,5,1,0,3,0,1,0,0.9999966666777778,Medium
18,2,31,56,11,5,4,4,1,1,0,3,2,0,0,3,0,0,0,0.9999975000062501,High
20,1,17,28,6,10,5,2,2,4,0,4,3,0,0,1,0,1,0,0.39999920000160005,Low
25,2,37,56,7,1,2,3,3,3,1,3,5,1,1,2,0,0,1,1.4999925000374998,Low
28,1,25,21,6,4,3,2,2,1,0,2,2,0,0,1,0,0,1,0.6666644444518518,Medium
30,2,58,35,7,6,3,3,1,1,1,1,4,0,1,4,0,0,0,0.9999966666777778,High
30,2,12,35,8,5,4,1,4,2,1,4,1,0,0,1,0,1,0,0.24999937500156252,High
26,3,17,21,12,1,1,3,4,5,1,1,1,0,1,5,0,0,0,2.9999700002999967,High
26,3,4,49,5,0,2,3,3,2,1,4,2,1,1,3,0,0,1,1.4999925000374998,Low
19,1,53,49,8,1,3,4,2,3,1,3,5,1,1,1,1,0,0,1.3333288889037036,Low
28,2,-6,49,8,3,4,5,5,5,0,4,4,0,1,2,0,0,1,1.2499968750078125,Medium
28,2,38,56,6,9,3,5,4,5,1,2,5,1,0,2,0,1,0,1.6666611111296294,Low
29,0,2,21,9,1,1,2,2,1,1,5,2,0,0,1,0,0,1,1.9999800001999979,Medium
29,1,-3,14,8,9,2,5,4,1,0,4,1,0,1,3,0,0,0,2.4999875000625,Medium
28,2,29,42,10,10,4,3,2,2,1,4,4,0,1,2,0,0,0,0.7499981250046875,Medium
19,1,21,28,6,10,3,3,1,4,0,3,2,1,0,1,0,0,0,0.9999966666777778,Medium
29,0,60,0,11,0,2,1,1,1,1,5,3,0,1,4,0,1,0,0.49999750001249993,High
23,3,12,28,11,6,4,3,4,5,0,3,1,0,1,4,0,0,0,0.7499981250046875,Medium
30,0,24,14,12,10,3,4,3,1,0,2,3,0,0,2,0,0,0,1.3333288889037036,Medium
28,4,38,49,11,5,2,1,4,2,0,4,4,1,0,1,0,0,0,0.49999750001249993,High
18,3,2,14,8,3,5,1,2,5,1,3,1,1,0,4,0,1,0,0.19999960000080003,High
29,0,29,35,5,1,2,2,1,5,0,3,4,0,0,1,1,0,0,0.9999950000249999,High
24,2,40,28,12,10,1,1,2,4,1,2,3,0,0,3,0,0,1,0.9999900000999989,High
18,4,7,21,11,8,5,4,5,3,1,5,4,1,0,2,1,0,0,0.7999984000032001,Low
26,3,-1,42,7,5,2,3,2,4,0,1,1,1,0,4,0,0,0,1.4999925000374998,Medium
28,4,25,21,10,0,2,2,1,5,1,4,5,1,0,3,0,0,0,0.9999950000249999,High
25,3,55,49,10,9,5,3,4,3,0,3,2,0,0,4,1,0,0,0.5999988000024,Medium
25,4,10,7,5,0,5,1,4,3,1,4,1,0,0,5,0,0,1,0.19999960000080003,Low
21,0,75,14,12,1,2,3,2,3,0,5,1,1,1,4,0,0,0,1.4999925000374998,High
28,0,17,56,9,5,3,2,5,3,1,2,1,1,0,1,0,0,0,0.6666644444518518,High
20,2,13,49,12,0,4,3,3,2,1,3,5,0,1,4,1,0,0,0.7499981250046875,Medium
28,2,31,7,10,6,4,4,4,1,0,5,4,0,1,5,0,1,0,0.9999975000062501,High
18,3,-8,0,12,2,1,3,3,5,0,5,5,0,0,5,0,0,1,2.9999700002999967,High
24,2,-5,21,10,6,5,4,1,5,0,4,2,0,0,3,0,1,0,0.7999984000032001,Medium
30,4,24,49,12,1,4,4,2,1,0,5,1,0,0,1,0,0,0,0.9999975000062501,Low
23,0,14,7,6,6,3,3,3,4,0,1,5,0,1,3,1,0,0,0.9999966666777778,Low
19,2,54,28,10,7,4,2,1,4,1,5,5,0,1,3,0,1,0,0.49999875000312505,Low
20,2,2,0,6,6,5,3,1,5,1,3,1,1,1,3,0,0,0,0.5999988000024,High
19,3,50,0,10,5,2,3,4,2,1,1,4,1,0,4,0,0,1,1.4999925000374998,Medium
29,3,49,56,5,7,2,1,1,4,0,2,3,1,1,2,0,0,1,0.49999750001249993,High
20,3,49,7,9,8,3,1,4,1,1,2,1,1,0,3,0,0,0,0.3333322222259259,Low
22,1,21,42,6,4,2,4,2,2,1,3,1,0,1,2,0,0,0,1.9999900000499997,Low
22,4,28,56,7,6,3,4,4,1,0,3,4,1,0,1,0,0,1,1.3333288889037036,Medium
23,0,27,35,9,2,2,5,4,4,1,2,2,0,0,1,0,1,0,2.4999875000625,High
25,4,43,35,5,3,5,4,5,4,1,1,4,0,1,1,0,0,1,0.7999984000032001,High
18,3,2,28,11,1,1,1,2,3,1,5,1,0,0,1,1,0,0,0.9999900000999989,Medium
30,4,69,21,12,10,3,3,1,3,1,4,5,0,0,2,0,0,1,0.9999966666777778,High
28,1,11,21,12,3,5,3,3,2,0,2,5,0,1,3,0,0,0,0.5999988000024,Low
21,0,59,49,7,10,2,4,2,2,0,1,1,1,1,2,1,0,0,1.9999900000499997,Low
26,2,14,42,7,9,1,2,1,1,0,1,5,1,1,1,0,0,1,1.9999800001999979,Low
20,2,-1,21,4,4,1,3,1,2,1,1,1,0,0,2,0,0,1,2.9999700002999967,High
28,3,10,14,4,4,2,4,4,4,1,1,5,0,1,5,1,0,0,1.9999900000499997,Medium
30,3,43,56,4,0,2,3,1,2,1,1,2,0,0,2,0,1,0,1.4999925000374998,Medium
24,1,31,7,12,0,1,2,5,2,0,5,2,1,0,4,0,0,0,1.9999800001999979,High
28,3,36,28,6,1,5,4,1,2,0,5,3,0,0,3,0,0,1,0.7999984000032001,High
21,1,10,21,5,1,1,2,3,3,0,4,1,0,0,3,0,0,0,1.9999800001999979,Medium
26,3,14,14,9,9,2,3,4,4,1,5,5,0,1,3,0,0,0,1.4999925000374998,Medium
30,2,47,35,8,7,2,5,4,3,0,2,5,0,1,3,0,0,0,2.4999875000625,Low
30,4,-2,21,12,4,5,1,5,5,0,4,1,0,0,3,1,0,0,0.19999960000080003,Medium
26,3,43,49,5,10,2,2,2,1,0,4,1,0,1,4,1,0,0,0.9999950000249999,Medium
24,1,11,56,5,10,3,4,4,5,0,1,3,0,1,4,1,0,0,1.3333288889037036,Medium
25,0,21,42,4,2,5,5,4,4,1,4,5,1,0,1,0,0,0,0.9999980000040001,High
18,0,27,14,10,6,1,4,5,4,1,1,4,1,1,3,0,0,1,3.9999600003999958,Low
29,0,21,35,8,1,2,4,4,5,1,5,5,0,1,1,0,0,1,1.9999900000499997,High
26,2,26,28,5,7,3,2,3,2,0,4,1,1,1,2,0,0,0,0.6666644444518518,Low
20,2,24,35,10,0,3,3,3,1,0,5,2,0,0,1,0,0,1,0.9999966666777778,High
26,0,18,49,4,4,4,5,3,3,1,2,5,0,1,1,1,0,0,1.2499968750078125,High
20,0,23,7,12,5,2,3,5,4,0,3,3,0,1,2,0,0,1,1.4999925000374998,Medium
22,3,19,28,5,6,4,3,3,3,0,3,4,1,1,5,0,0,1,0.7499981250046875,High
18,1,26,28,11,7,3,3,3,1,1,2,5,1,0,3,1,0,0,0.9999966666777778,Medium
25,1,42,56,10,8,1,5,1,2,0,3,5,0,0,3,0,0,0,4.999950000499995,Low
22,3,8,42,4,4,4,4,4,2,1,4,4,0,1,4,1,0,0,0.9999975000062501,High
23,3,31,42,9,5,4,5,5,2,1,4,3,0,1,1,0,0,1,1.2499968750078125,Medium
27,1,-14,35,9,4,3,1,1,1,1,1,5,0,0,2,0,0,1,0.3333322222259259,High
26,2,54,42,7,10,2,5,3,4,1,4,4,0,1,3,0,0,0,2.4999875000625,High
22,3,49,49,7,5,3,1,4,3,0,3,2,1,0,3,0,0,1,0.3333322222259259,High
27,3,62,14,6,2,2,5,5,2,1,1,2,1,1,4,0,0,1,2.4999875000625,Low
25,3,23,56,9,7,5,3,1,2,0,4,5,1,1,2,0,0,1,0.5999988000024,Low
23,0,73,14,5,6,3,2,2,4,0,4,2,0,1,5,0,0,0,0.6666644444518518,Low
29,3,26,14,5,4,5,1,2,4,0,5,1,0,0,3,0,0,1,0.19999960000080003,Medium
25,4,41,56,6,6,1,3,5,3,1,5,5,0,0,1,0,1,0,2.9999700002999967,High
29,0,26,56,4,6,4,4,3,5,1,3,5,1,0,1,0,0,1,0.9999975000062501,Low
20,1,49,14,12,0,3,5,3,5,0,5,3,1,0,2,0,0,1,1.6666611111296294,Medium
20,3,30,35,8,9,1,3,5,5,1,5,5,0,0,5,0,0,0,2.9999700002999967,High
20,0,27,0,12,8,3,1,3,2,0,2,3,1,1,3,0,0,0,0.3333322222259259,Low
18,4,29,28,8,1,5,1,3,2,0,1,4,0,1,3,0,0,1,0.19999960000080003,Medium
28,2,26,0,12,6,2,2,5,1,0,4,1,1,1,4,1,0,0,0.9999950000249999,High
21,0,40,28,12,8,2,4,4,2,0,3,1,0,1,2,0,0,0,1.9999900000499997,Low
28,3,56,42,6,8,1,5,4,1,0,1,1,0,0,1,1,0,0,4.999950000499995,Medium
29,4,23,21,6,6,2,5,3,3,1,5,2,1,0,1,0,0,1,2.4999875000625,Low
24,0,7,56,4,1,3,3,4,2,0,1,3,0,0,1,0,0,0,0.9999966666777778,Low
30,0,6,14,7,3,3,2,2,5,0,4,5,1,0,1,0,1,0,0.6666644444518518,Medium
22,1,62,21,11,10,1,1,5,4,0,2,4,0,0,3,0,0,0,0.9999900000999989,Medium
25,3,3,7,5,7,3,1,4,1,0,2,4,1,1,5,0,0,1,0.3333322222259259,High
30,3,13,0,4,7,1,3,2,3,0,5,1,1,0,4,0,0,1,2.9999700002999967,Low
24,4,17,0,7,3,4,5,2,1,1,3,5,0,1,2,0,0,1,1.2499968750078125,High
26,0,29,21,10,2,5,1,4,2,1,4,4,0,1,3,0,0,1,0.19999960000080003,High
24,3,19,49,5,10,1,3,3,3,1,3,4,0,1,4,0,1,0,2.9999700002999967,Medium
23,3,27,35,5,2,2,2,5,5,0,5,3,1,0,4,0,0,0,0.9999950000249999,High
22,3,46,49,4,4,2,5,4,4,0,1,2,1,1,5,0,1,0,2.4999875000625,High
20,2,13,0,5,8,4,1,3,4,0,2,1,1,1,2,0,1,0,0.24999937500156252,Medium
30,0,57,0,9,5,2,1,5,3,0,4,3,1,0,1,0,0,0,0.49999750001249993,Medium
18,3,20,56,10,2,3,1,5,5,0,2,5,1,1,3,1,0,0,0.3333322222259259,Medium
19,0,1,56,9,10,5,2,5,2,1,2,5,1,1,5,0,1,0,0.39999920000160005,Low
27,1,31,42,12,5,4,1,5,2,0,3,5,1,0,2,0,0,0,0.24999937500156252,High
24,1,35,28,5,8,3,2,4,4,1,4,4,0,1,1,0,1,0,0.6666644444518518,High
29,4,28,14,6,1,5,1,5,2,1,3,5,0,1,2,1,0,0,0.19999960000080003,High
19,2,32,7,9,1,2,2,5,3,0,4,1,0,1,1,0,1,0,0.9999950000249999,High
24,3,15,35,9,4,5,2,5,5,0,3,1,0,1,3,0,0,1,0.39999920000160005,High
23,3,41,0,6,5,1,1,1,5,0,2,4,1,0,1,0,0,0,0.9999900000999989,High
21,3,19,14,4,10,3,5,2,5,1,1,4,1,0,3,0,0,0,1.6666611111296294,Medium
21,4,27,35,12,9,3,3,5,2,0,1,5,0,0,4,0,0,1,0.9999966666777778,High
25,0,38,49,11,9,3,1,3,2,1,4,4,0,0,5,1,0,0,0.3333322222259259,Medium
25,1,5,56,9,9,1,2,1,2,1,4,5,1,1,4,0,0,1,1.9999800001999979,High
28,4,20,42,6,9,2,2,5,4,0,5,5,1,0,4,0,0,1,0.9999950000249999,Medium
26,3,20,0,8,10,1,1,1,4,1,3,4,1,1,1,0,0,0,0.9999900000999989,High
28,0,19,42,10,1,5,5,1,2,0,5,4,0,0,1,0,0,0,0.9999980000040001,High
21,0,20,49,11,2,3,4,4,4,1,1,1,1,0,3,0,0,0,1.3333288889037036,High
29,0,7,35,7,3,5,1,5,5,1,2,5,1,1,5,1,0,0,0.19999960000080003,Low
18,0,69,7,12,7,3,5,4,1,1,3,1,1,0,1,0,0,1,1.6666611111296294,Low
26,4,68,14,6,3,5,2,4,4,0,3,5,1,1,1,0,0,1,0.39999920000160005,Low
20,1,41,14,4,8,3,3,3,4,0,3,3,1,0,5,0,0,0,0.9999966666777778,Low
26,3,34,28,12,7,2,1,1,5,1,1,1,0,1,5,0,0,1,0.49999750001249993,Low
20,0,14,0,11,0,1,2,3,5,1,3,5,0,0,2,0,1,0,1.9999800001999979,High
18,4,42,0,10,0,1,1,4,1,1,5,1,1,1,4,1,0,0,0.9999900000999989,High
30,0,29,28,9,8,4,5,3,2,1,4,4,0,0,1,0,0,1,1.2499968750078125,Low
18,2,77,0,5,4,5,5,5,1,0,2,5,0,1,4,0,0,0,0.9999980000040001,High
23,1,32,14,5,1,3,4,1,2,1,4,2,0,0,3,0,0,1,1.3333288889037036,Low
23,2,1,56,4,1,4,5,3,3,1,3,3,1,0,3,0,1,0,1.2499968750078125,Medium
25,1,27,0,4,4,4,5,3,1,0,4,5,1,1,2,1,0,0,1.2499968750078125,Low
21,1,41,28,6,10,5,4,2,3,0,1,4,1,0,5,0,0,1,0.7999984000032001,Medium
27,2,47,56,6,10,3,1,5,2,0,5,3,0,1,1,0,0,0,0.3333322222259259,Low
18,1,42,0,12,9,3,1,1,4,1,5,4,0,1,5,0,1,0,0.3333322222259259,Medium
24,4,69,21,12,9,3,4,5,5,0,5,4,0,1,3,0,0,1,1.3333288889037036,Low
28,0,-1,56,10,5,1,3,2,4,1,2,5,1,1,3,0,0,0,2.9999700002999967,Low
29,0,13,35,12,3,5,1,3,1,0,2,5,0,0,4,0,0,0,0.19999960000080003,Medium
22,1,27,49,7,5,3,3,2,3,0,3,5,0,1,4,0,0,0,0.9999966666777778,Low
22,0,64,35,4,8,5,2,5,4,1,4,2,0,0,3,0,1,0,0.39999920000160005,Low
30,2,14,14,8,2,4,3,5,1,1,2,2,0,1,3,0,0,0,0.7499981250046875,Medium
27,2,56,0,11,5,4,2,1,5,0,3,3,0,1,2,0,0,0,0.49999875000312505,Medium
29,0,0,42,5,3,1,5,2,2,0,3,4,1,1,5,0,0,1,4.999950000499995,High
27,1,52,14,7,8,5,5,3,5,1,1,1,1,0,2,1,0,0,0.9999980000040001,Low
18,2,40,49,8,0,2,1,2,1,1,3,1,0,0,2,0,0,0,0.49999750001249993,Medium
28,1,29,42,4,6,5,2,3,4,1,5,5,1,0,2,0,1,0,0.39999920000160005,Low
18,3,48,49,10,0,3,4,1,5,0,2,4,0,1,3,0,1,0,1.3333288889037036,High
24,4,-2,14,10,3,3,5,2,3,0,2,2,0,1,3,0,0,1,1.6666611111296294,High
26,3,11,14,10,4,2,2,4,4,1,1,2,0,0,3,1,0,0,0.9999950000249999,Low
27,2,49,56,4,6,1,1,5,1,1,2,5,0,0,1,0,1,0,0.9999900000999989,High
18,3,41,14,4,1,5,3,3,1,1,2,5,0,1,4,0,1,0,0.5999988000024,Low
27,4,32,14,9,0,1,4,1,5,0,2,4,1,1,2,0,0,1,3.9999600003999958,High
30,1,58,14,5,4,5,4,1,4,0,1,4,0,1,3,1,0,0,0.7999984000032001,Medium
20,4,40,0,11,5,1,4,2,4,1,1,2,1,1,1,0,0,0,3.9999600003999958,High
19,4,33,14,6,6,2,3,2,5,1,2,5,1,1,1,0,0,0,1.4999925000374998,Medium
24,2,16,21,10,2,5,3,5,1,0,4,4,1,1,4,1,0,0,0.5999988000024,Low
23,3,44,21,9,0,4,4,2,3,1,3,5,0,0,3,0,0,1,0.9999975000062501,Low
27,2,21,0,7,8,2,4,2,1,0,4,4,1,0,4,1,0,0,1.9999900000499997,Low
18,3,19,7,12,8,1,3,4,4,1,3,1,0,0,4,0,0,1,2.9999700002999967,Medium
23,3,32,7,8,10,3,4,2,2,0,3,5,1,0,4,0,1,0,1.3333288889037036,Medium
24,0,31,28,9,4,4,3,5,2,0,1,4,1,0,1,1,0,0,0.7499981250046875,High
24,4,16,42,9,8,2,3,4,5,1,5,4,0,1,3,0,1,0,1.4999925000374998,High
25,4,15,35,9,0,5,4,1,5,0,4,4,0,1,3,1,0,0,0.7999984000032001,High
25,0,21,0,4,1,1,5,3,5,0,5,4,0,0,5,0,0,1,4.999950000499995,Medium
18,0,35,28,7,10,5,3,1,3,1,5,1,1,1,3,0,0,0,0.5999988000024,Low
29,2,27,49,10,0,2,4,2,5,1,4,4,1,0,2,0,0,1,1.9999900000499997,High
28,0,22,14,7,8,5,1,2,2,1,2,3,0,0,2,1,0,0,0.19999960000080003,Low
18,0,35,49,9,7,2,2,3,5,0,4,3,1,0,2,1,0,0,0.9999950000249999,Low
27,3,31,49,10,0,5,4,5,3,0,3,1,0,0,3,1,0,0,0.7999984000032001,Medium
29,2,29,28,12,5,3,1,1,1,1,5,3,0,0,3,0,0,0,0.3333322222259259,Medium
27,1,43,56,10,3,4,1,4,2,1,4,1,1,0,5,0,0,0,0.24999937500156252,High
25,1,27,21,8,1,3,5,2,4,0,4,1,1,0,5,0,0,0,1.6666611111296294,High
21,0,8,28,9,3,3,5,3,2,1,1,4,0,0,1,1,0,0,1.6666611111296294,Low
18,2,8,56,12,9,2,1,4,4,0,1,2,0,0,3,0,0,0,0.49999750001249993,High
28,0,21,56,6,3,4,1,3,4,0,2,5,1,0,4,0,0,1,0.24999937500156252,Low
20,2,18,0,7,1,4,1,4,2,0,5,4,1,1,2,1,0,0,0.24999937500156252,High
18,4,43,14,10,1,5,4,2,3,0,5,4,1,1,5,0,0,1,0.7999984000032001,Medium
28,3,33,28,8,1,2,4,1,1,0,2,5,0,1,1,0,0,1,1.9999900000499997,Low
30,3,11,56,10,2,5,4,2,5,0,5,5,0,1,5,0,1,0,0.7999984000032001,Medium
24,1,41,49,11,8,3,3,4,5,0,4,1,1,1,2,0,1,0,0.9999966666777778,Medium
18,3,50,49,4,1,5,2,1,1,0,5,5,1,1,5,0,0,1,0.39999920000160005,Medium
24,1,18,21,8,5,1,1,3,2,1,1,5,0,1,3,0,0,1,0.9999900000999989,Medium
30,1,34,21,8,6,4,2,5,2,1,4,2,1,1,3,0,1,0,0.49999875000312505,Medium
18,4,35,42,7,6,3,3,4,1,0,5,2,1,1,5,1,0,0,0.9999966666777778,Low
25,3,30,35,10,6,5,4,5,3,1,5,1,0,0,4,0,1,0,0.7999984000032001,Low
25,1,15,35,9,8,5,2,1,5,1,1,2,0,0,3,0,0,0,0.39999920000160005,High
18,4,31,14,7,8,5,3,4,2,0,5,5,1,1,5,0,0,0,0.5999988000024,Low
23,1,5,56,11,2,3,5,2,1,0,4,5,1,1,3,0,0,0,1.6666611111296294,Low
28,2,67,14,7,0,4,1,1,2,1,3,2,0,0,1,0,0,1,0.24999937500156252,Medium
28,2,30,14,10,4,3,1,1,4,0,3,4,0,0,3,0,0,1,0.3333322222259259,High
23,4,19,7,11,8,1,4,5,4,0,4,5,1,1,1,1,0,0,3.9999600003999958,Low
20,4,62,42,11,2,2,1,4,5,1,1,4,1,1,2,0,0,0,0.49999750001249993,Low
18,1,25,35,9,5,2,1,2,2,0,2,2,1,1,4,0,0,0,0.49999750001249993,Low
23,3,15,28,9,2,5,1,3,2,0,4,2,0,0,5,0,0,0,0.19999960000080003,High
28,0,22,14,12,7,2,1,1,1,0,3,5,1,1,4,0,0,1,0.49999750001249993,High
21,4,31,28,7,6,1,4,5,1,0,1,3,0,1,4,0,1,0,3.9999600003999958,Medium
28,4,25,35,5,10,2,4,5,5,0,1,5,1,1,1,0,0,1,1.9999900000499997,Low
18,1,11,21,5,8,4,1,4,5,0,3,5,1,0,2,0,0,1,0.24999937500156252,High
27,4,48,21,9,0,2,2,5,4,1,2,2,0,1,2,0,1,0,0.9999950000249999,High
29,3,13,56,7,7,2,2,2,4,1,4,3,0,0,5,1,0,0,0.9999950000249999,High
20,4,35,0,5,10,4,4,2,5,1,3,1,1,0,4,0,1,0,0.9999975000062501,Medium
24,2,25,56,5,3,1,1,4,5,1,5,3,0,0,4,0,1,0,0.9999900000999989,Low
20,2,47,21,10,7,3,1,1,4,1,4,5,0,1,5,0,0,1,0.3333322222259259,Medium
21,4,26,42,7,9,4,5,3,3,0,4,2,1,0,4,1,0,0,1.2499968750078125,Medium
28,4,25,21,8,10,2,3,1,2,0,5,3,0,1,5,0,0,0,1.4999925000374998,Medium
19,0,29,49,7,4,3,2,1,4,1,4,1,1,1,3,0,0,0,0.6666644444518518,Medium
22,2,46,21,5,7,5,2,4,3,0,5,2,1,1,4,0,0,0,0.39999920000160005,Medium
25,3,36,42,9,2,5,4,3,2,0,5,3,0,0,2,0,0,1,0.7999984000032001,High
18,4,30,28,12,7,3,4,5,5,0,5,1,0,0,2,1,0,0,1.3333288889037036,High
20,1,31,35,11,2,1,5,3,5,0,3,3,0,0,2,0,0,0,4.999950000499995,High
26,4,49,42,8,1,4,3,5,4,1,5,3,1,0,3,0,0,1,0.7499981250046875,Medium
19,2,39,42,4,9,1,4,5,5,0,1,1,1,1,2,0,0,0,3.9999600003999958,Low
28,3,57,0,11,10,3,5,1,3,1,2,2,0,1,3,0,0,1,1.6666611111296294,Medium
25,0,41,7,11,10,1,1,1,2,1,4,4,0,1,4,0,0,0,0.9999900000999989,Medium
30,3,36,21,9,6,3,1,5,5,1,2,1,1,0,2,0,0,1,0.3333322222259259,Medium
18,0,45,49,11,4,1,4,4,3,0,4,5,1,0,2,0,0,1,3.9999600003999958,Medium
25,0,30,28,11,3,4,3,4,5,1,5,3,0,0,2,0,0,1,0.7499981250046875,High
23,0,68,28,4,9,4,2,4,3,0,3,4,0,0,1,0,0,0,0.49999875000312505,Low
20,1,26,14,4,6,5,2,5,2,0,2,2,0,0,5,1,0,0,0.39999920000160005,High
28,4,58,56,11,4,3,5,3,1,1,5,1,1,1,4,0,1,0,1.6666611111296294,Low
28,4,-3,42,4,6,4,2,2,1,1,1,4,1,1,2,0,0,0,0.49999875000312505,Medium
19,4,60,35,9,0,2,5,5,2,0,4,4,0,1,3,0,0,0,2.4999875000625,High
28,4,57,56,5,2,4,1,4,4,1,1,3,0,1,1,0,1,0,0.24999937500156252,High
21,3,22,28,6,6,2,5,3,4,1,5,3,1,1,5,0,0,1,2.4999875000625,Medium
